id,Цена,Год,Площадь,Класс,Количество_больниц,Количество_школ,Количество_парков,Количество_метро
1087,3040578.548832976,1963,25.799510650013467,Эконом,1,2,0,1
1088,5398782.653210105,2009,36.945171070677524,Стандарт,3,1,1,1
1089,3340227.3364301454,1954,29.693672741784106,Эконом,1,1,0,1
1090,15877956.003848147,2022,84.19977089313562,Люкс,5,5,5,3
1091,5221663.346259156,2007,37.45184935322143,Стандарт,1,1,1,1
1092,5746614.396285597,2000,39.1409189581818,Стандарт,2,3,1,1
1093,17402667.603379972,2017,91.35983052714363,Люкс,7,6,6,2
1094,17395498.00432414,2020,91.51856150010015,Люкс,5,7,6,3
1095,5320515.11580036,2003,36.54629923165122,Стандарт,2,2,1,1
1096,2179286.6134547694,1973,18.198534627392295,Эконом,0,2,0,1
1097,16380190.092190793,2023,84.79842754660461,Люкс,6,6,6,3
1098,2536167.5642124536,1966,21.838607381626264,Эконом,0,2,0,1
1099,2932733.7346364353,1952,26.559433261482937,Эконом,0,1,0,1
1100,5559620.570973166,2009,36.43428870507352,Стандарт,3,3,1,1
1101,5337361.138850337,2007,35.62633131571298,Стандарт,2,3,1,1
1102,5239943.178402177,2008,35.798536545355034,Стандарт,3,1,1,1
1103,5677777.053564521,2000,39.63523501618579,Стандарт,3,1,1,1
1104,5171364.290481694,2000,37.29986509506359,Стандарт,1,1,1,1
1105,2354600.7227628753,1987,19.985194518690147,Эконом,1,1,0,1
1106,5029688.071360706,2010,36.011267891650405,Стандарт,1,1,1,1
1107,3123535.4393657707,1988,27.682233470515634,Эконом,0,2,0,1
1108,3231673.500697426,1978,29.54346526029052,Эконом,0,1,0,1
1109,5813978.810833908,2003,39.68627092901904,Стандарт,3,2,1,1
1110,15860514.397149738,2020,81.21726771154871,Люкс,6,5,7,3
1111,16195887.204344751,2021,81.41220377802746,Люкс,6,7,7,3
1112,5192483.622989563,2002,35.54495490967377,Стандарт,1,3,1,1
1113,5512120.929027808,2006,38.95364927894854,Стандарт,1,2,1,1
1114,5259974.135300266,2010,38.058613625158046,Стандарт,1,1,1,1
1115,5754424.506912003,2009,39.18533012579482,Стандарт,3,2,1,1
1116,14798744.950053858,2020,72.01443873698622,Люкс,7,7,6,3
1117,5898328.259128846,2008,39.2755916667232,Стандарт,3,3,1,1
1118,5074751.863581727,2003,36.41964681369648,Стандарт,1,1,1,1
1119,2703217.1125748246,1976,23.237731889340036,Эконом,1,1,0,1
1120,2319294.3772001886,1956,19.637751968907384,Эконом,1,1,0,1
1121,14969455.999245333,2023,76.19899273928287,Люкс,5,7,6,2
1122,17011842.048671573,2021,88.8224349560896,Люкс,6,6,7,2
1123,17067861.087225337,2019,90.40029394752898,Люкс,5,6,6,3
1124,5584996.060104916,2006,37.74079964297833,Стандарт,2,3,1,1
1125,3218000.211245424,1957,28.397525603895716,Эконом,0,2,0,1
1126,3312219.9421711382,1989,28.510489676758915,Эконом,1,2,0,1
1127,17485749.816741258,2023,92.06951733237084,Люкс,5,6,7,3
1128,3302598.6573793693,1958,29.385911642567148,Эконом,0,2,0,1
1129,3042103.084683004,1964,27.8051421392446,Эконом,0,1,0,1
1130,2167979.361416381,1988,19.10241666488178,Эконом,0,1,0,1
1131,2971778.7329630307,1958,25.970242784951147,Эконом,0,2,0,1
1132,17967769.689857777,2019,94.37511557863525,Люкс,6,7,6,3
1133,2492819.753992071,1961,22.339741477024752,Эконом,0,1,0,1
1134,5413775.770260953,2010,37.10282625046971,Стандарт,1,3,1,1
1135,14791471.720255487,2019,75.09507815300921,Люкс,6,6,6,2
1136,18080494.7981599,2019,96.8816740883175,Люкс,6,5,6,3
1137,5320522.388421563,2009,35.621671959215725,Стандарт,3,2,1,1
1138,5169097.9765603645,2003,35.371833590495164,Стандарт,2,2,1,1
1139,17262551.204403676,2019,91.51463509533028,Люкс,7,5,5,3
1140,16717855.676398028,2017,88.85581491401044,Люкс,5,5,7,2
1141,5225473.031717457,2003,35.69485444483419,Стандарт,3,1,1,1
1142,5456113.371758264,2009,38.55858911704354,Стандарт,2,1,1,1
1143,210,2023,99.07467455349513,Люкс,5,6,6,3
1144,5279081.496074345,2003,38.110139254118536,Стандарт,1,1,1,1
1145,2426364.4357539895,1986,19.7214275872137,Эконом,1,2,0,1
1146,127,2022,72.56368169821819,Люкс,7,7,7,2
1147,15600976.883094925,2023,80.56137802704285,Люкс,6,5,7,2
1148,5414638.54594176,2003,38.44904818359144,Стандарт,2,1,1,1
1149,2391680.769449454,1950,21.31592914879588,Эконом,0,1,0,1
1150,14229877.048988244,2021,70.46014478016215,Люкс,7,7,5,2
1151,18742698.752946794,2017,99.2884917445844,Люкс,5,7,7,3
1152,17096238.741644114,2023,90.47581174859619,Люкс,5,5,7,3
1153,2354326.9185909526,1957,19.014575728448822,Эконом,1,2,0,1
1154,16553383.384774413,2017,86.75324270677265,Люкс,6,7,5,2
1155,2894915.158586277,1968,25.36608970349986,Эконом,1,1,0,1
1156,15715448.676381331,2021,81.15681486252011,Люкс,5,7,6,2
1157,16953632.287147973,2020,89.60014855206573,Люкс,7,5,5,3
1158,3162567.038505747,1988,28.12266949535086,Эконом,1,1,0,1
1159,2399303.2610746664,1970,21.35964236108565,Эконом,0,1,0,1
1160,17068986.177398037,2023,92.33892015564564,Люкс,5,5,5,3
1161,2352397.1032623807,1952,20.998114494236106,Эконом,0,1,0,1
1162,2540751.3673375514,1967,21.82626490367423,Эконом,1,1,0,1
1163,5628773.585988174,2009,39.874606475345786,Стандарт,2,1,1,1
1164,5661445.320520732,2007,39.33320718930771,Стандарт,3,1,1,1
1165,15614032.609855887,2017,83.43599225155363,Люкс,5,5,5,2
1166,14479593.574646605,2019,70.89987379978339,Люкс,7,5,7,3
1167,5296779.860388447,2007,36.090792147249054,Стандарт,1,3,1,1
1168,2544792.7746471306,1971,20.828338494776126,Эконом,1,2,0,1
1169,3232892.579957037,1977,28.777716545887227,Эконом,0,2,0,1
1170,2722579.8463151683,1964,23.43936951070272,Эконом,1,1,0,1
1171,3143541.0851828777,1959,28.92713434093426,Эконом,0,1,0,1
1172,4938066.6410425445,2000,35.26650352627515,Стандарт,1,1,1,1
1173,5581795.696277407,2004,39.73774542589704,Стандарт,2,1,1,1
1174,2534504.6351147844,1955,21.576810049491648,Эконом,1,1,0,1
1175,5357684.210970824,2004,38.88755625242718,Стандарт,1,1,1,1
1176,17521974.072384946,2020,91.25020052514338,Люкс,6,7,6,3
1177,2670476.338493946,1979,22.941950032152928,Эконом,0,2,0,1
1178,16122839.500399878,2017,86.02033878870175,Люкс,5,5,6,2
1179,3096571.15604048,1986,27.27259455245864,Эконом,1,1,0,1
1180,3197417.672227457,1972,28.39205554721303,Эконом,1,1,0,1
1181,2749967.4803396887,1986,24.977141876716143,Эконом,0,1,0,1
1182,3157265.935086086,1968,27.9082759620943,Эконом,1,1,0,1
1183,17887505.427833855,2019,95.69949354960485,Люкс,5,5,7,3
1184,18555444.73543234,2023,98.33017259026116,Люкс,7,5,7,3
1185,17212687.0657174,2023,91.37415697913457,Люкс,6,7,5,2
1186,5670134.250904444,2010,39.398518520725894,Стандарт,3,1,1,1
1187,2376033.5203895816,1989,20.054885026596587,Эконом,1,1,0,1
1188,2680917.27523564,1983,22.23615169109573,Эконом,1,2,0,1
1189,17919328.187181167,2021,95.08642052362129,Люкс,7,7,5,2
1190,5709874.706492708,2006,39.62441201190973,Стандарт,1,3,1,1
1191,3215777.616764637,1959,29.40488252785293,Эконом,0,1,0,1
1192,5222460.7496346515,2005,35.689964145120605,Стандарт,2,2,1,1
1193,3466731.193826199,1979,29.871433528895093,Эконом,1,2,0,1
1194,2796359.4418925866,1961,23.451520602200254,Эконом,1,2,0,1
1195,5695415.149241249,2002,39.451205598738966,Стандарт,2,2,1,1
1196,5562124.688671246,2002,39.33257236160739,Стандарт,1,2,1,1
1197,5411092.852875917,2004,39.12296905930762,Стандарт,1,1,1,1
1198,2330910.391098369,1986,19.721019859700682,Эконом,0,2,0,1
1199,15833274.429987922,2023,80.17648393889164,Люкс,6,7,6,3
1200,5808053.499128836,2010,39.700509927083196,Стандарт,3,2,1,1
1201,5332451.080709092,2002,37.76041825525592,Стандарт,1,2,1,1
1202,5770048.990727315,2000,39.103143491884445,Стандарт,3,2,1,1
1203,5820016.781054812,2001,38.73621645121636,Стандарт,3,3,1,1
1204,5188032.391198799,2009,35.45182608287424,Стандарт,3,1,1,1
1205,5533583.504606619,2002,36.178312478017716,Стандарт,3,3,1,1
1206,5650664.051086945,2010,39.15717292565794,Стандарт,1,3,1,1
1207,5269225.847705594,2009,35.938354218877905,Стандарт,2,2,1,1
1208,16271127.473844366,2023,85.93099863718018,Люкс,5,6,5,3
1209,16803874.403681207,2022,88.64313265990643,Люкс,7,5,6,2
1210,2396991.9830074124,1960,20.228522045724123,Эконом,0,2,0,1
1211,5492350.071303012,2008,37.86537495978793,Стандарт,1,3,1,1
1212,17840778.340147816,2022,95.369811187013,Люкс,6,6,5,3
1213,5509364.378583785,2004,39.12475458392057,Стандарт,2,1,1,1
1214,5562052.057051062,2005,38.66048867927227,Стандарт,2,2,1,1
1215,15680525.621030198,2021,81.0164339226466,Люкс,6,6,5,3
1216,17572446.083521545,2023,92.65350858853661,Люкс,6,6,7,2
1217,2852494.750277065,1962,25.831194729721503,Эконом,0,1,0,1
1218,3275329.0399020105,1969,28.02484070532121,Эконом,1,2,0,1
1219,16875152.647421915,2019,88.8427082176685,Люкс,7,5,6,2
1220,5715189.058124624,2006,37.56155759083877,Стандарт,3,3,1,1
1221,16091285.291234821,2021,83.66045701373332,Люкс,7,5,6,2
1222,3132700.239980723,1967,27.801762365036815,Эконом,0,2,0,1
1223,5502071.765046062,2001,36.82328028150643,Стандарт,3,2,1,1
1224,5360281.271227856,2002,38.663133622762096,Стандарт,1,1,1,1
1225,5214202.022562868,2001,35.54959065887478,Стандарт,1,3,1,1
1226,17833118.144111406,2017,94.48690353812191,Люкс,7,5,6,3
1227,5644351.613651125,2000,38.28382921649183,Стандарт,3,2,1,1
1228,5574047.466010859,2005,38.497627205940375,Стандарт,1,3,1,1
1229,15715670.796322517,2021,81.1272070140277,Люкс,5,7,5,3
1230,5309099.549701724,2000,37.36141285489252,Стандарт,1,2,1,1
1231,5462783.863637908,2006,36.71759991967672,Стандарт,3,2,1,1
1232,17440546.71179812,2017,91.60585949733677,Люкс,6,6,6,3
1233,5684355.857558622,2007,39.58325191259195,Стандарт,1,3,1,1
1234,5442999.595507851,2009,37.40628787172012,Стандарт,3,1,1,1
1235,5191641.439270217,2001,36.49295930318281,Стандарт,1,2,1,1
1236,5717782.9005112,2007,38.904117299585394,Стандарт,3,2,1,1
1237,3001296.21966147,1984,25.321287133738885,Эконом,1,2,0,1
1238,14529316.615003018,2017,74.22125444872708,Люкс,5,6,6,2
1239,15186053.870425278,2020,78.81561410436402,Люкс,6,5,6,2
1240,2281030.2889023875,1963,20.1857515558697,Эконом,0,1,0,1
1241,2911140.662295014,1955,26.604351852368602,Эконом,0,1,0,1
1242,2321585.2051146887,1988,20.46329172067952,Эконом,0,1,0,1
1243,3076441.4786042455,1963,28.125610973002146,Эконом,0,1,0,1
1244,5642525.014776823,2005,39.198089797884776,Стандарт,3,1,1,1
1245,14551688.823857894,2017,72.40393630714287,Люкс,6,7,5,3
1246,16351623.562088868,2020,84.34866175820895,Люкс,7,5,6,3
1247,5101030.857325718,2010,35.727724782325225,Стандарт,2,1,1,1
1248,5427285.7927619135,2010,38.43333556712201,Стандарт,1,2,1,1
1249,17621650.276165444,2023,91.92345168571127,Люкс,5,7,7,3
1250,17160033.360497624,2021,90.94347313940548,Люкс,6,5,7,2
1251,2646139.9180225306,1979,23.686319661000468,Эконом,0,1,0,1
1252,15649666.70723336,2019,82.86177450983338,Люкс,5,5,5,3
1253,18478981.51268907,2023,99.82381981868866,Люкс,5,5,7,3
1254,5538754.70091873,2010,37.45414968321041,Стандарт,3,2,1,1
1255,3040034.8747698083,1978,26.67820500417447,Эконом,1,1,0,1
1256,5802505.977524392,2001,38.438171925273366,Стандарт,3,3,1,1
1257,5200748.053268987,2002,36.292893508086266,Стандарт,2,1,1,1
1258,2620660.506098465,1954,21.431040077045925,Эконом,1,2,0,1
1259,15649931.799280958,2023,79.78581257243812,Люкс,7,7,5,2
1260,2248777.310878346,1987,18.863542053364853,Эконом,1,1,0,1
1261,2330753.372020868,1974,18.535231829848076,Эконом,1,2,0,1
1262,5681198.180834287,2004,39.613471689833425,Стандарт,2,2,1,1
1263,15723941.289347336,2021,81.36611736488129,Люкс,6,5,6,3
1264,14310386.659857623,2021,71.96510875731958,Люкс,6,5,7,2
1265,5376114.214187078,2010,36.98655975457043,Стандарт,1,3,1,1
1266,5072140.247688563,2006,35.389201249218985,Стандарт,2,1,1,1
1267,2758199.32524357,1985,24.81598893909435,Эконом,0,1,0,1
1268,5520746.974949138,2004,38.01294043461416,Стандарт,2,2,1,1
1269,5757964.1386655755,2001,39.103167854887715,Стандарт,2,3,1,1
1270,3385262.277250722,1989,29.19467656637483,Эконом,1,2,0,1
1271,5633132.77264572,2004,38.0258106294455,Стандарт,3,2,1,1
1272,17306390.886812016,2019,91.763793412947,Люкс,5,7,6,2
1273,2881911.8311009756,1956,25.24127932258069,Эконом,0,2,0,1
1274,17455592.920682173,2021,91.76851382425392,Люкс,6,7,6,2
1275,5295310.962732417,2000,36.29565986553288,Стандарт,3,1,1,1
1276,2428997.035471216,1974,20.606129734858996,Эконом,1,1,0,1
1277,17468744.178083662,2018,91.00857154004399,Люкс,6,7,6,3
1278,5715059.597761858,2008,39.75276331756087,Стандарт,2,2,1,1
1279,17956120.53889935,2021,95.0628914660199,Люкс,5,6,7,3
1280,5348913.497545128,2004,35.678127917233404,Стандарт,3,2,1,1
1281,16441017.860751512,2018,83.1436120496091,Люкс,7,7,6,3
1282,17571098.50433572,2021,90.4954367579937,Люкс,6,7,7,3
1283,3091456.7589430786,1964,28.20833442881373,Эконом,0,1,0,1
1284,5342567.9594103545,2006,37.85308686940472,Стандарт,2,1,1,1
1285,5193074.493411274,2004,35.371863801979366,Стандарт,2,2,1,1
1286,16933531.712921835,2021,87.39136757746942,Люкс,7,6,6,3
1287,3232385.15988878,1972,28.632363910160905,Эконом,1,1,0,1
1288,2558375.1097118277,1988,21.812070706499448,Эконом,0,2,0,1
1289,5521548.222276674,2010,39.15767734801178,Стандарт,2,1,1,1
1290,5279090.58838067,2003,35.0596898501662,Стандарт,2,3,1,1
1291,17133515.03625752,2020,87.7471465020632,Люкс,7,6,7,3
1292,16457634.90144508,2017,85.13189237942355,Люкс,6,5,7,3
1293,17294104.474933725,2017,88.69676746587325,Люкс,7,6,7,3
1294,5724195.630849829,2006,39.85964305624738,Стандарт,1,3,1,1
1295,2370591.623180106,1972,21.110137516602723,Эконом,0,1,0,1
1296,3123574.899652395,1978,28.56994078148885,Эконом,0,1,0,1
1297,15965405.41765035,2018,82.96871035344255,Люкс,5,7,6,2
1298,16452999.430607619,2018,84.33165513993997,Люкс,7,5,7,3
1299,17942159.37479093,2022,96.2468697943068,Люкс,7,5,5,3
1300,17094568.316634174,2019,89.465044410238,Люкс,6,7,6,2
1301,3296735.3530969466,1980,28.181748591461602,Эконом,1,2,0,1
1302,17681666.01101403,2018,92.30244288391978,Люкс,6,7,6,3
1303,2872797.930711802,1954,25.126691381683877,Эконом,0,2,0,1
1304,5608760.560398096,2010,39.72877562081966,Стандарт,1,2,1,1
1305,2673458.2477347073,1975,22.964956260808055,Эконом,1,1,0,1
1306,14929288.430474611,2018,74.90671252744892,Люкс,7,5,7,2
1307,2433302.2705003778,1981,20.8108788311633,Эконом,0,2,0,1
1308,15396029.687266374,2019,78.20863283799326,Люкс,5,6,7,3
1309,5587736.0698592905,2002,38.78433327861295,Стандарт,1,3,1,1
1310,18682882.202071622,2017,98.93935617804505,Люкс,7,7,6,2
1311,15007464.004610432,2018,73.5967384205064,Люкс,7,7,7,2
1312,18401863.005562726,2021,98.10225889685132,Люкс,5,6,7,3
1313,17734337.029108267,2018,96.8702920305961,Люкс,5,5,5,3
1314,3373891.446226351,1990,29.978904202637978,Эконом,1,1,0,1
1315,5201062.446232903,2004,36.35545407259487,Стандарт,1,2,1,1
1316,17818264.66547306,2018,97.41602845529951,Люкс,5,5,5,3
1317,5685849.80901337,2006,38.55172077241777,Стандарт,2,3,1,1
1318,5573304.00257474,2005,37.7626372166953,Стандарт,2,3,1,1
1319,5685011.787404645,2002,39.52825779615926,Стандарт,3,1,1,1
1320,16505821.374943856,2023,86.57853929411016,Люкс,5,6,7,2
1321,3304047.074515845,1986,29.444589057178263,Эконом,0,2,0,1
1322,14175568.722587088,2017,70.98135153811644,Люкс,5,5,7,3
1323,18406950.363315344,2022,98.20866635555365,Люкс,7,7,5,2
1324,2953823.806966317,1982,25.88276153987602,Эконом,0,2,0,1
1325,15424083.965064745,2023,78.48643731960632,Люкс,6,6,7,2
1326,5618019.930468641,2002,39.10634574877544,Стандарт,2,2,1,1
1327,2968653.9940882353,1965,27.102767658544817,Эконом,0,1,0,1
1328,16787971.613384422,2019,87.31418648576512,Люкс,7,5,6,3
1329,2364710.8167071575,1958,19.102524928418894,Эконом,1,2,0,1
1330,18064266.808931243,2022,95.98304530941003,Люкс,5,6,7,3
1331,5797459.205795759,2003,39.4224304046983,Стандарт,3,2,1,1
1332,2397532.277726016,1988,19.282156508174342,Эконом,1,2,0,1
1333,5690063.240352991,2006,39.64352907190449,Стандарт,2,2,1,1
1334,16890397.102823097,2022,89.09246427769452,Люкс,6,6,6,2
1335,18099906.897929505,2022,95.12310210495242,Люкс,6,7,6,3
1336,14365599.749316994,2021,72.35448874585072,Люкс,5,7,5,3
1337,5737731.141871017,2002,38.899699926380734,Стандарт,2,3,1,1
1338,3171279.5490696337,1988,27.161013227222387,Эконом,1,2,0,1
1339,14234806.787479796,2020,71.35572567184731,Люкс,6,7,5,2
1340,2318312.150677037,1976,20.50559846463406,Эконом,0,1,0,1
1341,5650135.100552749,2009,39.130710902816595,Стандарт,3,1,1,1
1342,14842899.684955405,2020,74.43737810116471,Люкс,7,7,5,2
1343,16087325.79705564,2023,82.5855981086608,Люкс,7,6,5,3
1344,3208924.9374043066,1957,29.557552819239504,Эконом,0,1,0,1
1345,2289854.3788523623,1990,20.291757332661483,Эконом,0,1,0,1
1346,18045926.285228,2022,97.70289573427502,Люкс,6,5,6,2
1347,5334359.922516312,2006,37.56549462366457,Стандарт,2,1,1,1
1348,17361288.13104118,2020,90.10111841604524,Люкс,7,5,7,3
1349,5262905.887229853,2008,35.84365718241543,Стандарт,1,3,1,1
1350,5349932.578225772,2007,36.6356980429085,Стандарт,3,1,1,1
1351,3165157.398011124,1952,29.026062839194488,Эконом,0,1,0,1
1352,2663349.2898852862,1956,23.070021845641982,Эконом,1,1,0,1
1353,5324902.5355101405,2002,36.68423821110592,Стандарт,3,1,1,1
1354,2767175.254620183,1953,22.925808339231693,Эконом,1,2,0,1
1355,16329161.630173652,2017,87.29842167936,Люкс,5,5,6,2
1356,17025712.812637012,2017,90.95932080811627,Люкс,5,5,6,3
1357,15275882.688989133,2017,76.42009519501391,Люкс,6,7,7,2
